0, 0, Header, 1, 17, 96
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, Tempo, 500000
2, 0, Tempo, 500000
2, 0, Tempo, 500000
2, 26762, Tempo, 500000
2, 26762, End_track
3, 0, Start_track
3, 0, Title_t, "phase"
3, 0, Program_c, 0, 0
3, 0, Program_c, 0, 0
3, 0, Note_on_c, 0, 60, 96
3, 0, Note_on_c, 0, 0, 96
3, 0, Program_c, 0, 0
3, 48, Note_off_c, 0, 0, 64
3, 96, Note_off_c, 0, 60, 64
3, 12480, Note_on_c, 0, 62, 96
3, 12576, Note_off_c, 0, 62, 64
3, 18816, Note_on_c, 0, 60, 96
3, 18912, Note_off_c, 0, 60, 64
3, 26760, Program_c, 0, 0
3, 26763, Program_c, 0, 0
3, 26763, End_track
4, 0, Start_track
4, 0, Title_t, "items"
4, 0, Note_on_c, 1, 0, 100
4, 48, Note_off_c, 1, 0, 64
4, 2016, Note_on_c, 1, 74, 100
4, 2040, Note_off_c, 1, 74, 64
4, 2208, Note_on_c, 1, 77, 100
4, 2232, Note_off_c, 1, 77, 64
4, 6276, Note_on_c, 1, 65, 96
4, 6300, Note_off_c, 1, 65, 64
4, 8160, Note_on_c, 1, 77, 100
4, 8184, Note_off_c, 1, 77, 64
4, 8256, Note_on_c, 1, 74, 100
4, 8280, Note_off_c, 1, 74, 64
4, 8352, Note_on_c, 1, 77, 100
4, 8376, Note_off_c, 1, 77, 64
4, 9024, Note_on_c, 1, 74, 100
4, 9048, Note_off_c, 1, 74, 64
4, 9120, Note_on_c, 1, 77, 100
4, 9144, Note_off_c, 1, 77, 64
4, 13320, Note_on_c, 1, 69, 100
4, 13344, Note_off_c, 1, 69, 64
4, 13488, Note_on_c, 1, 61, 100
4, 13512, Note_off_c, 1, 61, 64
4, 14280, Note_on_c, 1, 67, 100
4, 14304, Note_off_c, 1, 67, 64
4, 14568, Note_on_c, 1, 69, 100
4, 14592, Note_off_c, 1, 69, 64
4, 15456, Note_on_c, 1, 69, 100
4, 15480, Note_off_c, 1, 69, 64
4, 15936, Note_on_c, 1, 67, 100
4, 15960, Note_off_c, 1, 67, 64
4, 16224, Note_on_c, 1, 70, 100
4, 16248, Note_off_c, 1, 70, 64
4, 16704, Note_on_c, 1, 70, 100
4, 16728, Note_off_c, 1, 70, 64
4, 16992, Note_on_c, 1, 70, 100
4, 17016, Note_off_c, 1, 70, 64
4, 17376, Note_on_c, 1, 67, 100
4, 17400, Note_off_c, 1, 67, 64
4, 18096, Note_on_c, 1, 67, 100
4, 18120, Note_off_c, 1, 67, 64
4, 18648, Note_on_c, 1, 68, 100
4, 18672, Note_off_c, 1, 68, 64
4, 20160, Note_on_c, 1, 65, 96
4, 20184, Note_off_c, 1, 65, 64
4, 23808, Note_on_c, 1, 74, 96
4, 23832, Note_off_c, 1, 74, 64
4, 23904, Note_on_c, 1, 74, 96
4, 23928, Note_off_c, 1, 74, 64
4, 24000, Note_on_c, 1, 74, 96
4, 24024, Note_off_c, 1, 74, 64
4, 24384, Note_on_c, 1, 77, 96
4, 24408, Note_off_c, 1, 77, 64
4, 24480, Note_on_c, 1, 74, 96
4, 24504, Note_off_c, 1, 74, 64
4, 24576, Note_on_c, 1, 77, 96
4, 24600, Note_off_c, 1, 77, 64
4, 24672, Note_on_c, 1, 77, 96
4, 24696, Note_off_c, 1, 77, 64
4, 24768, Note_on_c, 1, 74, 96
4, 24792, Note_off_c, 1, 74, 64
4, 24960, Note_on_c, 1, 77, 96
4, 24984, Note_off_c, 1, 77, 64
4, 25056, Note_on_c, 1, 74, 96
4, 25080, Note_off_c, 1, 74, 64
4, 25152, Note_on_c, 1, 77, 96
4, 25176, Note_off_c, 1, 77, 64
4, 25176, End_track
5, 0, Start_track
5, 0, Title_t, "small"
5, 0, Program_c, 2, 0
5, 0, Program_c, 2, 0
5, 0, Note_on_c, 2, 0, 100
5, 0, Program_c, 2, 0
5, 48, Note_off_c, 2, 0, 64
5, 384, Note_on_c, 2, 60, 100
5, 408, Note_off_c, 2, 60, 64
5, 480, Note_on_c, 2, 61, 100
5, 504, Note_off_c, 2, 61, 64
5, 576, Note_on_c, 2, 60, 100
5, 600, Note_off_c, 2, 60, 64
5, 672, Note_on_c, 2, 61, 100
5, 696, Note_off_c, 2, 61, 64
5, 960, Note_on_c, 2, 61, 100
5, 984, Note_off_c, 2, 61, 64
5, 1536, Note_on_c, 2, 60, 100
5, 1560, Note_off_c, 2, 60, 64
5, 2592, Note_on_c, 2, 61, 96
5, 2616, Note_off_c, 2, 61, 64
5, 2880, Note_on_c, 2, 60, 96
5, 2904, Note_off_c, 2, 60, 64
5, 3072, Note_on_c, 2, 60, 96
5, 3096, Note_off_c, 2, 60, 64
5, 3456, Note_on_c, 2, 60, 96
5, 3480, Note_off_c, 2, 60, 64
5, 3552, Note_on_c, 2, 61, 96
5, 3576, Note_off_c, 2, 61, 64
5, 3648, Note_on_c, 2, 60, 96
5, 3672, Note_off_c, 2, 60, 64
5, 3840, Note_on_c, 2, 61, 96
5, 3864, Note_off_c, 2, 61, 64
5, 4032, Note_on_c, 2, 61, 96
5, 4056, Note_off_c, 2, 61, 64
5, 4224, Note_on_c, 2, 60, 96
5, 4248, Note_off_c, 2, 60, 64
5, 4320, Note_on_c, 2, 61, 96
5, 4344, Note_off_c, 2, 61, 64
5, 4416, Note_on_c, 2, 60, 96
5, 4440, Note_off_c, 2, 60, 64
5, 4608, Note_on_c, 2, 61, 96
5, 4632, Note_off_c, 2, 61, 64
5, 4800, Note_on_c, 2, 61, 96
5, 4824, Note_off_c, 2, 61, 64
5, 5088, Note_on_c, 2, 60, 96
5, 5112, Note_off_c, 2, 60, 64
5, 5376, Note_on_c, 2, 61, 96
5, 5400, Note_off_c, 2, 61, 64
5, 5568, Note_on_c, 2, 61, 96
5, 5592, Note_off_c, 2, 61, 64
5, 5952, Note_on_c, 2, 60, 96
5, 5976, Note_off_c, 2, 60, 64
5, 6048, Note_on_c, 2, 61, 96
5, 6072, Note_off_c, 2, 61, 64
5, 6624, Note_on_c, 2, 61, 96
5, 6648, Note_off_c, 2, 61, 64
5, 6720, Note_on_c, 2, 61, 96
5, 6744, Note_off_c, 2, 61, 64
5, 6816, Note_on_c, 2, 60, 96
5, 6840, Note_off_c, 2, 60, 64
5, 9696, Note_on_c, 2, 61, 96
5, 9720, Note_off_c, 2, 61, 64
5, 9792, Note_on_c, 2, 61, 96
5, 9816, Note_off_c, 2, 61, 64
5, 9984, Note_on_c, 2, 60, 96
5, 10008, Note_off_c, 2, 60, 64
5, 10080, Note_on_c, 2, 60, 96
5, 10104, Note_off_c, 2, 60, 64
5, 10464, Note_on_c, 2, 60, 96
5, 10488, Note_off_c, 2, 60, 64
5, 10560, Note_on_c, 2, 60, 96
5, 10584, Note_off_c, 2, 60, 64
5, 10848, Note_on_c, 2, 61, 96
