0, 0, Header, 1, 17, 96
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, Tempo, 500000
2, 0, Tempo, 500000
2, 0, Tempo, 500000
2, 25727, Tempo, 500000
2, 25727, End_track
3, 0, Start_track
3, 0, Title_t, "phase"
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Note_on_c, 0, 60, 100
3, 0, Note_on_c, 0, 0, 100
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 96, Note_off_c, 0, 60, 64
3, 96, Note_off_c, 0, 0, 64
3, 12480, Note_on_c, 0, 62, 100
3, 12576, Note_off_c, 0, 62, 64
3, 18816, Note_on_c, 0, 60, 103
3, 18912, Note_off_c, 0, 60, 64
3, 25344, Note_on_c, 0, 59, 82
3, 25440, Note_off_c, 0, 59, 64
3, 25727, Control_c, 0, 10, 64
3, 25727, Control_c, 0, 7, 100
3, 25727, Pitch_bend_c, 0, 8192
3, 25727, Program_c, 0, 0
3, 25728, Control_c, 0, 101, 0
3, 25728, Control_c, 0, 100, 0
3, 25728, Control_c, 0, 6, 12
3, 25728, Control_c, 0, 10, 64
3, 25728, Control_c, 0, 7, 100
3, 25728, Pitch_bend_c, 0, 8192
3, 25728, Program_c, 0, 0
3, 25728, Control_c, 0, 101, 0
3, 25728, Control_c, 0, 100, 0
3, 25728, Control_c, 0, 6, 12
3, 25728, Control_c, 0, 10, 64
3, 25728, Control_c, 0, 7, 100
3, 25728, Pitch_bend_c, 0, 8192
3, 25728, Program_c, 0, 0
3, 25728, End_track
4, 0, Start_track
4, 0, Title_t, "items"
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Control_c, 1, 101, 0
4, 0, Control_c, 1, 100, 0
4, 0, Control_c, 1, 6, 12
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 0, Control_c, 1, 101, 0
4, 0, Control_c, 1, 100, 0
4, 0, Control_c, 1, 6, 12
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 0, Note_on_c, 1, 0, 100
4, 0, Control_c, 1, 101, 0
4, 0, Control_c, 1, 100, 0
4, 0, Control_c, 1, 6, 12
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 48, Note_off_c, 1, 0, 64
4, 1632, Note_on_c, 1, 73, 100
4, 1656, Note_off_c, 1, 73, 64
4, 1704, Note_on_c, 1, 73, 100
4, 1728, Note_off_c, 1, 73, 64
4, 1776, Note_on_c, 1, 73, 100
4, 1800, Note_off_c, 1, 73, 64
4, 5664, Note_on_c, 1, 73, 100
4, 5688, Note_off_c, 1, 73, 64
4, 6276, Note_on_c, 1, 64, 100
4, 6300, Note_off_c, 1, 64, 64
4, 8160, Note_on_c, 1, 76, 100
4, 8184, Note_off_c, 1, 76, 64
4, 8256, Note_on_c, 1, 73, 100
4, 8280, Note_off_c, 1, 73, 64
4, 8352, Note_on_c, 1, 76, 100
4, 8376, Note_off_c, 1, 76, 64
4, 9024, Note_on_c, 1, 73, 100
4, 9048, Note_off_c, 1, 73, 64
4, 9120, Note_on_c, 1, 76, 100
4, 9144, Note_off_c, 1, 76, 64
4, 13320, Note_on_c, 1, 74, 96
4, 13344, Note_off_c, 1, 74, 64
4, 13488, Note_on_c, 1, 60, 96
4, 13512, Note_off_c, 1, 60, 64
4, 14280, Note_on_c, 1, 74, 96
4, 14304, Note_off_c, 1, 74, 64
4, 14592, Note_on_c, 1, 74, 96
4, 14616, Note_off_c, 1, 74, 64
4, 15456, Note_on_c, 1, 74, 96
4, 15480, Note_off_c, 1, 74, 64
4, 15768, Note_on_c, 1, 72, 96
4, 15792, Note_off_c, 1, 72, 64
4, 16224, Note_on_c, 1, 75, 96
4, 16248, Note_off_c, 1, 75, 64
4, 16560, Note_on_c, 1, 74, 96
4, 16584, Note_off_c, 1, 74, 64
4, 16992, Note_on_c, 1, 75, 96
4, 17016, Note_off_c, 1, 75, 64
4, 17400, Note_on_c, 1, 75, 96
4, 17424, Note_off_c, 1, 75, 64
4, 18096, Note_on_c, 1, 72, 96
4, 18120, Note_off_c, 1, 72, 64
4, 18672, Note_on_c, 1, 72, 96
4, 18696, Note_off_c, 1, 72, 64
4, 20160, Note_on_c, 1, 64, 97
4, 20184, Note_off_c, 1, 64, 64
4, 23808, Note_on_c, 1, 76, 96
4, 23832, Note_off_c, 1, 76, 64
4, 23856, Note_on_c, 1, 73, 96
4, 23880, Note_off_c, 1, 73, 64
4, 23904, Note_on_c, 1, 76, 96
4, 23928, Note_off_c, 1, 76, 64
4, 24000, Note_on_c, 1, 73, 96
4, 24024, Note_off_c, 1, 73, 64
4, 24480, Note_on_c, 1, 76, 75
4, 24504, Note_off_c, 1, 76, 64
4, 24576, Note_on_c, 1, 76, 75
4, 24600, Note_off_c, 1, 76, 64
4, 24672, Note_on_c, 1, 76, 75
4, 24696, Note_off_c, 1, 76, 64
4, 24768, Note_on_c, 1, 73, 75
4, 24792, Note_off_c, 1, 73, 64
4, 24960, Note_on_c, 1, 76, 75
4, 24984, Note_off_c, 1, 76, 64
4, 25056, Note_on_c, 1, 73, 75
4, 25080, Note_off_c, 1, 73, 64
