0, 0, Header, 1, 17, 96
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, End_track
2, 0, Start_track
2, 0, Tempo, 331492
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, "phase"
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 0, Note_on_c, 0, 60, 100
3, 0, Note_on_c, 0, 0, 100
3, 0, Control_c, 0, 101, 0
3, 0, Control_c, 0, 100, 0
3, 0, Control_c, 0, 6, 12
3, 0, Control_c, 0, 10, 64
3, 0, Control_c, 0, 7, 100
3, 0, Pitch_bend_c, 0, 8192
3, 0, Program_c, 0, 0
3, 48, Note_off_c, 0, 60, 64
3, 48, Note_off_c, 0, 0, 64
3, 6144, Note_on_c, 0, 61, 100
3, 6240, Note_off_c, 0, 61, 64
3, 10752, Note_on_c, 0, 62, 100
3, 11136, Note_off_c, 0, 62, 64
3, 19968, Note_on_c, 0, 61, 100
3, 20160, Note_off_c, 0, 61, 64
3, 21504, Note_on_c, 0, 60, 100
3, 21696, Note_off_c, 0, 60, 64
3, 24384, Note_on_c, 0, 59, 100
3, 24575, Note_off_c, 0, 59, 64
3, 24576, Control_c, 0, 101, 0
3, 24576, Control_c, 0, 100, 0
3, 24576, Control_c, 0, 6, 12
3, 24576, Control_c, 0, 10, 64
3, 24576, Control_c, 0, 7, 100
3, 24576, Pitch_bend_c, 0, 8192
3, 24576, Program_c, 0, 0
3, 24576, Control_c, 0, 101, 0
3, 24576, Control_c, 0, 100, 0
3, 24576, Control_c, 0, 6, 12
3, 24576, Control_c, 0, 10, 64
3, 24576, Control_c, 0, 7, 100
3, 24576, Pitch_bend_c, 0, 8192
3, 24576, Program_c, 0, 0
3, 24576, End_track
4, 0, Start_track
4, 0, Title_t, "items"
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Control_c, 1, 101, 0
4, 0, Control_c, 1, 100, 0
4, 0, Control_c, 1, 6, 12
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 0, Control_c, 1, 101, 0
4, 0, Control_c, 1, 100, 0
4, 0, Control_c, 1, 6, 12
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 0, Note_on_c, 1, 0, 100
4, 0, Control_c, 1, 101, 0
4, 0, Control_c, 1, 100, 0
4, 0, Control_c, 1, 6, 12
4, 0, Control_c, 1, 10, 64
4, 0, Control_c, 1, 7, 100
4, 0, Pitch_bend_c, 1, 8192
4, 0, Program_c, 1, 0
4, 48, Note_off_c, 1, 0, 64
4, 768, Note_on_c, 1, 62, 100
4, 864, Note_off_c, 1, 62, 64
4, 1728, Note_on_c, 1, 65, 100
4, 1824, Note_off_c, 1, 65, 64
4, 2688, Note_on_c, 1, 62, 100
4, 2784, Note_off_c, 1, 62, 64
4, 2856, Note_on_c, 1, 62, 100
4, 2952, Note_off_c, 1, 62, 64
4, 2976, Note_on_c, 1, 62, 100
4, 3072, Note_off_c, 1, 62, 64
4, 3456, Note_on_c, 1, 65, 100
4, 3552, Note_off_c, 1, 65, 64
4, 3576, Note_on_c, 1, 65, 100
4, 3672, Note_off_c, 1, 65, 64
4, 4992, Note_on_c, 1, 74, 100
4, 5088, Note_off_c, 1, 74, 64
4, 5952, Note_on_c, 1, 77, 100
4, 6048, Note_off_c, 1, 77, 64
4, 6912, Note_on_c, 1, 62, 100
4, 7008, Note_off_c, 1, 62, 64
4, 7080, Note_on_c, 1, 62, 100
4, 7176, Note_off_c, 1, 62, 64
4, 7200, Note_on_c, 1, 62, 100
4, 7296, Note_off_c, 1, 62, 64
4, 7680, Note_on_c, 1, 65, 100
4, 7776, Note_off_c, 1, 65, 64
4, 7800, Note_on_c, 1, 65, 100
4, 7896, Note_off_c, 1, 65, 64
4, 10752, Note_on_c, 1, 62, 100
4, 10848, Note_off_c, 1, 62, 64
4, 10920, Note_on_c, 1, 62, 100
4, 11016, Note_off_c, 1, 62, 64
4, 11040, Note_on_c, 1, 62, 100
4, 11136, Note_off_c, 1, 62, 64
4, 11520, Note_on_c, 1, 63, 100
4, 11568, Note_off_c, 1, 63, 64
4, 11712, Note_on_c, 1, 64, 100
4, 11760, Note_off_c, 1, 64, 64
4, 11904, Note_on_c, 1, 65, 100
4, 11952, Note_off_c, 1, 65, 64
4, 12096, Note_on_c, 1, 64, 100
4, 12144, Note_off_c, 1, 64, 64
4, 12288, Note_on_c, 1, 63, 100
4, 12336, Note_off_c, 1, 63, 64
4, 12480, Note_on_c, 1, 62, 100
4, 12528, Note_off_c, 1, 62, 64
4, 12576, Note_on_c, 1, 61, 100
4, 12624, Note_off_c, 1, 61, 64
4, 12864, Note_on_c, 1, 61, 100
4, 12912, Note_off_c, 1, 61, 64
4, 12960, Note_on_c, 1, 61, 100
4, 13008, Note_off_c, 1, 61, 64
4, 14976, Note_on_c, 1, 75, 100
4, 15024, Note_off_c, 1, 75, 64
4, 15168, Note_on_c, 1, 76, 100
4, 15216, Note_off_c, 1, 76, 64
4, 15360, Note_on_c, 1, 77, 100
4, 15408, Note_off_c, 1, 77, 64
4, 15552, Note_on_c, 1, 76, 100
4, 15600, Note_off_c, 1, 76, 64
4, 15744, Note_on_c, 1, 75, 100
4, 15792, Note_off_c, 1, 75, 64
4, 15936, Note_on_c, 1, 74, 100
4, 15984, Note_off_c, 1, 74, 64
4, 16032, Note_on_c, 1, 73, 100
4, 16080, Note_off_c, 1, 73, 64
4, 16320, Note_on_c, 1, 73, 100
4, 16368, Note_off_c, 1, 73, 64
4, 16416, Note_on_c, 1, 73, 100
4, 16464, Note_off_c, 1, 73, 64
4, 16896, Note_on_c, 1, 60, 100
4, 16944, Note_off_c, 1, 60, 64
4, 16992, Note_on_c, 1, 61, 100
4, 17040, Note_off_c, 1, 61, 64
4, 17088, Note_on_c, 1, 62, 100
4, 17136, Note_off_c, 1, 62, 64
4, 17184, Note_on_c, 1, 63, 100
4, 17232, Note_off_c, 1, 63, 64
4, 17280, Note_on_c, 1, 64, 100
4, 17328, Note_off_c, 1, 64, 64
4, 17664, Note_on_c, 1, 72, 100
4, 17712, Note_off_c, 1, 72, 64
